"second","TerrenceJones","RashadVaughn","MalcolmBrogdon","SpencerHawes","TonySnell","GiannisAntetokounmpo","KhrisMiddleton","MirzaTeletovic","JasonTerry","MatthewDellavedova","GregMonroe","ThonMaker","JohnHenson","AxelToupane","MichaelBeasley","JabariParker","MilesPlumlee","SteveNovak"
1827,0,4,40,0,61,56,15,11,6,33,38,3,26,0,15,42,5,0
1828,0,4,40,0,61,56,15,11,6,34,38,3,25,0,15,42,5,0
1829,0,4,40,0,61,56,15,11,6,34,38,3,25,0,15,42,5,0
1830,0,5,41,0,61,56,15,11,6,32,39,3,24,0,15,42,5,0
1831,0,5,41,0,61,56,15,11,6,32,40,3,23,0,15,42,5,0
1832,0,5,41,0,61,56,15,11,6,32,40,3,23,0,15,42,5,0
1833,0,5,42,0,61,56,15,11,6,31,40,3,22,0,16,42,5,0
1834,0,5,43,0,61,56,15,11,6,30,41,3,22,0,16,42,4,0
1835,0,5,42,0,61,56,15,11,7,30,41,3,22,0,16,42,4,0
1836,0,5,42,0,61,56,15,11,7,30,41,3,22,0,16,42,4,0
1837,0,5,43,0,60,56,15,11,8,29,41,3,22,0,16,42,4,0
1838,0,5,43,0,60,56,15,11,8,29,41,3,22,0,16,42,4,0
1839,0,5,43,0,60,56,15,11,8,29,41,3,22,0,16,42,4,0
1840,0,5,43,0,60,56,15,11,8,29,41,3,22,0,16,42,4,0
1841,0,5,43,0,60,56,15,11,8,29,41,3,22,0,16,42,4,0
1842,0,5,43,0,60,56,15,11,8,29,41,3,22,0,16,42,4,0
1843,0,5,43,0,59,56,15,11,9,29,44,3,19,0,16,42,4,0
1844,0,5,43,0,59,56,15,11,9,29,44,3,19,0,16,42,4,0
1845,0,5,44,0,59,55,15,12,9,28,45,3,18,0,16,42,4,0
1846,0,5,44,0,59,55,15,12,9,28,45,3,18,0,16,42,4,0
1847,0,5,44,0,59,55,15,12,9,28,45,3,18,0,16,42,4,0
1848,0,5,44,0,59,55,15,12,9,28,45,3,18,0,16,42,4,0
1849,0,5,44,0,59,55,15,12,9,28,45,3,18,0,16,42,4,0
1850,0,5,44,0,59,55,15,12,9,28,45,3,18,0,16,42,4,0
1851,0,5,44,0,59,55,15,12,9,28,45,3,18,0,16,42,4,0
1852,0,5,44,0,59,55,15,12,9,28,45,3,18,0,16,42,4,0
1853,0,5,44,0,59,54,15,12,9,28,45,3,18,0,17,42,4,0
1854,0,5,44,0,59,54,15,12,9,28,45,3,18,0,17,42,4,0
1855,0,5,44,0,59,54,15,12,9,28,45,3,18,0,17,42,4,0
1856,0,5,44,0,59,54,15,12,9,28,45,3,18,0,17,42,4,0
1857,0,5,44,0,59,54,15,12,9,28,45,3,18,0,17,42,4,0
1858,0,5,44,0,59,54,15,12,9,28,45,3,18,0,17,42,4,0
1859,0,5,45,0,59,54,15,12,9,27,46,3,17,0,17,42,4,0
1860,0,5,45,0,59,54,15,12,9,27,46,3,17,0,17,42,4,0
1861,0,5,45,0,59,54,15,12,9,27,46,3,17,0,17,42,4,0
1862,0,5,45,0,59,54,15,12,9,27,46,3,17,0,17,42,4,0
1863,0,5,45,0,59,54,15,12,9,27,46,3,17,0,17,42,4,0
1864,0,5,45,0,59,54,15,12,9,27,46,3,17,0,17,42,4,0
1865,0,5,44,0,59,54,15,12,9,28,47,3,16,0,17,42,4,0
1866,0,5,44,0,59,54,15,12,9,28,47,3,16,0,17,42,4,0
1867,0,5,44,0,59,54,15,12,9,28,47,3,16,0,17,42,4,0
1868,0,5,44,0,59,54,15,12,9,28,47,3,16,0,17,42,4,0
1869,0,5,44,0,59,54,15,12,9,28,47,3,16,0,17,42,4,0
1870,0,5,44,0,58,54,15,12,9,29,47,3,16,0,17,42,4,0
1871,0,5,43,0,57,54,15,12,10,30,47,3,16,0,17,42,4,0
1872,0,5,43,0,57,54,15,12,10,30,47,3,16,0,17,42,4,0
1873,0,5,43,0,57,53,15,12,10,30,47,3,16,0,18,42,4,0
1874,0,5,43,0,57,53,15,12,10,30,47,3,16,0,18,42,4,0
1875,0,5,43,0,57,52,15,13,10,30,47,3,16,0,19,41,4,0
1876,0,5,43,0,57,52,15,13,10,30,47,3,16,0,19,41,4,0
1877,0,5,44,0,57,52,15,13,10,29,47,3,16,0,19,41,4,0
1878,0,5,44,0,57,52,15,13,10,29,47,3,15,0,19,41,5,0
1879,0,5,44,0,57,52,15,13,10,29,47,3,15,0,19,41,5,0
1880,0,5,43,0,56,52,14,13,12,30,47,3,15,0,19,41,5,0
1881,0,5,43,0,56,52,14,13,12,30,47,3,15,0,19,41,5,0
1882,0,5,43,0,54,51,14,14,14,30,47,3,15,0,19,41,5,0
1883,0,5,43,0,54,51,14,14,14,30,48,3,14,0,19,41,5,0
1884,0,5,43,0,54,51,14,14,14,30,49,3,13,0,19,41,5,0
1885,0,5,43,0,54,51,14,14,14,30,49,3,13,0,19,41,5,0
1886,0,5,44,0,54,51,14,14,15,29,49,3,13,0,19,40,5,0
1887,0,5,44,0,54,51,13,14,16,29,49,3,13,0,19,40,5,0
1888,0,6,44,0,53,51,13,14,16,29,49,3,13,0,19,40,5,0
1889,0,6,44,0,53,51,13,14,16,29,49,3,13,0,19,40,5,0
1890,0,6,44,0,53,51,13,14,16,29,49,3,13,0,19,40,5,0
1891,0,6,44,0,53,51,13,14,16,29,49,3,13,0,19,40,5,0
1892,0,6,44,0,52,51,13,14,17,29,49,3,13,0,19,40,5,0
1893,0,6,44,0,52,51,13,14,17,29,49,3,13,0,19,40,5,0
1894,0,6,44,0,52,51,13,14,17,29,49,3,13,0,19,40,5,0
1895,0,6,45,0,52,51,13,14,17,28,49,3,13,0,19,40,5,0
1896,0,6,45,0,52,51,13,14,17,28,49,3,13,0,19,40,5,0
1897,0,6,45,0,52,51,13,14,17,28,49,3,13,0,19,40,5,0
1898,0,6,45,0,52,51,13,14,17,28,49,3,13,0,19,40,5,0
1899,0,6,45,0,52,51,13,14,17,28,50,3,12,0,19,40,5,0
1900,0,6,45,0,52,51,13,14,17,28,50,3,12,0,19,40,5,0
1901,0,6,45,0,51,51,13,14,18,28,51,3,11,0,19,40,5,0
1902,0,6,46,0,51,51,13,14,18,27,51,3,11,0,19,40,5,0
1903,0,6,46,0,51,52,13,14,18,27,51,3,11,0,18,40,5,0
1904,0,6,46,0,51,51,13,14,18,27,51,3,11,0,19,40,5,0
1905,0,6,46,0,51,51,13,14,18,27,51,3,11,0,19,40,5,0
1906,0,6,46,0,51,51,13,14,18,27,51,3,11,0,19,40,5,0
1907,0,6,46,0,51,51,13,14,18,27,51,3,11,0,19,40,5,0
1908,0,6,46,0,51,51,14,14,18,27,51,3,11,0,18,40,5,0
1909,0,6,46,0,51,51,14,14,18,27,51,3,11,0,18,40,5,0
1910,0,6,46,0,51,51,14,14,18,27,52,3,10,0,18,40,5,0
1911,0,6,46,0,51,51,14,14,18,27,52,3,10,0,18,40,5,0
1912,0,6,47,0,51,51,14,14,18,26,52,3,10,0,18,40,5,0
1913,0,6,47,0,51,51,14,14,18,26,52,3,10,0,18,40,5,0
1914,0,6,47,0,51,50,14,14,18,26,52,3,10,0,19,40,5,0
1915,0,6,47,0,51,49,14,15,18,26,52,3,10,0,19,40,5,0
1916,0,6,47,0,51,49,14,15,18,26,52,3,10,0,19,40,5,0
1917,0,6,47,0,51,49,14,15,18,26,52,3,10,0,19,40,5,0
1918,0,6,47,0,51,49,14,15,18,26,52,3,10,0,19,40,5,0
1919,0,6,47,0,51,49,14,15,18,26,52,3,10,0,19,40,5,0
1920,0,6,47,0,51,49,13,15,18,26,52,3,10,0,20,40,5,0
1921,0,6,47,0,51,49,13,15,18,26,52,3,10,0,20,40,5,0
1922,0,6,47,0,51,49,13,15,18,26,52,3,10,0,20,40,5,0
1923,0,6,48,0,51,49,13,16,18,25,52,3,10,0,20,39,5,0
1924,0,6,48,0,50,49,13,16,19,25,53,3,10,0,20,39,4,0
1925,0,6,48,0,50,49,13,16,19,25,53,3,10,0,20,39,4,0
1926,0,6,48,0,49,49,12,17,21,25,53,3,10,0,20,38,4,0
1927,0,6,48,0,49,49,12,17,21,25,53,3,10,0,20,38,4,0
1928,0,6,48,0,49,49,12,17,21,25,53,3,10,0,20,38,4,0
1929,0,6,47,0,49,49,12,17,21,26,53,3,10,0,20,38,4,0
1930,0,6,48,0,49,49,12,17,21,25,54,2,10,0,20,38,4,0
1931,0,6,48,0,48,49,12,17,22,25,55,2,9,0,20,38,4,0
1932,0,6,48,0,48,49,12,17,22,25,56,2,8,0,20,38,4,0
1933,0,6,48,0,48,48,12,18,22,25,56,2,8,0,20,38,4,0
1934,0,6,47,0,48,49,12,18,22,26,56,2,8,0,20,37,4,0
1935,0,6,47,0,48,49,12,18,22,26,56,2,8,0,20,37,4,0
1936,0,6,47,0,48,49,12,18,22,26,56,2,8,0,20,37,4,0
1937,0,6,47,0,48,49,12,18,22,26,56,2,8,0,20,37,4,0
1938,0,6,47,0,48,49,12,18,22,26,56,2,8,0,20,37,4,0
1939,0,6,47,0,48,49,12,18,22,26,56,2,8,0,21,36,4,0
1940,0,6,47,0,48,47,12,20,22,26,56,2,8,0,21,36,4,0
1941,0,6,47,0,47,47,12,20,23,26,56,2,8,0,21,36,4,0
1942,0,6,47,0,47,47,12,20,23,26,56,2,8,0,21,36,4,0
1943,0,6,47,0,47,47,12,20,23,26,56,2,8,0,21,36,4,0
1944,0,6,48,0,47,47,12,20,23,25,56,2,8,0,21,36,4,0
1945,0,6,48,0,47,47,12,20,23,25,56,2,8,0,21,36,4,0
1946,0,6,47,0,47,47,12,20,23,26,56,2,8,0,22,35,4,0
1947,0,6,47,0,47,47,11,20,23,27,56,2,8,0,22,35,4,0
1948,0,6,47,0,47,47,11,20,23,27,57,2,8,0,22,35,3,0
1949,0,6,47,0,47,47,11,21,23,27,57,3,8,0,22,33,3,0
1950,0,6,47,0,47,47,11,21,23,27,57,3,8,0,23,32,3,0
1951,0,6,47,0,47,47,11,21,23,27,57,3,8,0,23,32,3,0
1952,0,6,47,0,47,47,11,21,23,27,57,3,8,0,23,32,3,0
1953,0,6,47,0,47,47,11,21,23,27,57,3,8,0,23,32,3,0
1954,0,6,47,0,46,47,11,21,24,27,57,3,8,0,23,32,3,0
1955,0,6,47,0,45,47,11,21,25,27,57,3,8,0,23,32,3,0
1956,0,6,47,0,45,47,11,21,25,27,57,3,8,0,23,32,3,0
1957,0,6,47,0,45,47,11,21,25,27,57,3,8,0,23,32,3,0
1958,0,6,47,0,45,47,11,21,25,27,57,3,8,0,23,32,3,0
1959,0,6,47,0,44,47,11,21,26,27,57,3,8,0,23,32,3,0
1960,0,6,46,0,45,47,11,21,26,27,57,3,8,0,23,32,3,0
1961,0,6,46,0,45,46,11,22,26,27,57,3,8,0,23,32,3,0
1962,0,6,46,0,45,46,11,22,27,27,57,3,8,0,23,31,3,0
1963,0,6,46,0,44,46,11,22,27,28,57,3,8,0,23,31,3,0
1964,0,6,46,0,44,46,11,23,27,28,57,3,8,0,23,30,3,0
1965,0,6,46,0,44,46,11,23,27,28,58,3,7,0,23,30,3,0
1966,0,6,46,0,43,46,11,23,28,28,58,3,7,0,23,30,3,0
1967,0,6,46,0,43,46,11,23,28,28,59,3,6,0,24,29,3,0
1968,0,6,46,0,43,46,11,23,28,28,59,3,6,0,24,29,3,0
1969,0,6,46,0,42,46,11,23,29,28,60,3,5,0,24,29,3,0
1970,0,6,47,0,41,46,11,23,29,28,60,3,5,0,24,29,3,0
1971,0,6,47,0,41,46,11,23,29,28,60,3,5,0,24,29,3,0
1972,0,6,47,0,40,47,11,23,30,28,60,3,5,0,24,28,3,0
1973,0,6,47,0,40,47,11,23,30,28,61,3,4,0,24,28,3,0
1974,0,6,47,0,40,47,11,23,30,28,61,3,4,0,24,28,3,0
1975,0,6,47,0,40,47,11,23,30,28,61,3,4,0,24,28,3,0
1976,0,6,48,0,39,47,11,23,30,27,61,4,4,0,24,28,3,0
1977,0,6,48,0,39,46,11,23,31,27,61,4,4,0,25,27,3,0
1978,0,6,48,0,39,46,11,23,31,27,61,4,4,0,25,27,3,0
1979,0,6,47,0,39,46,11,24,32,27,61,4,4,0,25,26,3,0
1980,0,6,47,0,39,46,11,24,32,27,61,4,4,0,25,26,3,0
1981,0,6,47,0,40,45,11,23,32,27,61,4,4,0,26,26,3,0
1982,0,6,47,0,40,45,11,23,32,27,61,4,4,0,26,26,3,0
1983,0,6,47,0,39,45,11,23,33,27,62,3,4,0,26,26,3,0
1984,0,6,48,0,39,45,11,23,33,26,62,3,4,0,26,26,3,0
1985,0,6,48,0,39,44,11,23,33,26,62,3,4,0,27,26,3,0
1986,0,6,48,0,39,45,11,23,33,26,62,3,4,0,27,25,3,0
1987,0,6,48,0,39,44,11,22,33,26,62,3,4,0,28,26,3,0
1988,0,6,47,0,39,44,11,23,33,26,62,3,4,0,28,26,3,0
1989,0,6,47,0,39,44,11,23,33,26,62,3,4,0,28,26,3,0
1990,0,6,47,0,39,44,11,23,33,26,62,3,4,0,28,26,3,0
1991,0,6,48,0,38,44,11,23,34,25,63,3,3,0,28,26,3,0
1992,0,6,48,0,38,44,11,23,34,25,63,3,3,0,28,26,3,0
1993,0,6,48,0,38,45,11,23,34,25,63,3,3,0,27,26,3,0
1994,0,6,49,0,38,45,11,22,34,25,63,3,3,0,27,26,3,0
1995,0,6,49,0,37,45,12,22,34,25,63,3,3,0,27,26,3,0
1996,0,6,49,0,37,45,12,22,34,25,63,3,3,0,27,26,3,0
1997,0,6,49,0,38,44,12,22,34,25,63,3,3,0,27,26,3,0
1998,0,6,48,0,38,45,12,22,34,25,63,3,3,0,27,26,3,0
1999,0,6,48,0,37,45,12,22,35,25,63,3,3,0,27,26,3,0
2000,0,6,48,0,37,45,12,22,35,25,63,3,3,0,27,26,3,0
2001,0,6,48,0,37,45,12,22,35,25,63,3,3,0,27,26,3,0
2002,0,6,48,0,37,45,12,22,35,25,63,3,3,0,27,26,3,0
2003,0,6,48,0,37,45,12,22,35,25,63,3,3,0,27,26,3,0
2004,0,6,48,0,37,45,12,22,35,25,63,3,2,0,28,26,3,0
2005,0,6,48,0,36,44,12,23,37,24,63,3,2,0,28,26,3,0
2006,0,6,48,0,36,44,12,23,37,24,63,3,2,0,28,26,3,0
2007,0,6,49,0,35,44,11,23,38,24,63,3,2,0,28,26,3,0
2008,0,6,49,0,34,44,11,24,38,24,63,3,2,0,29,25,3,0
2009,0,6,49,0,34,44,11,24,38,24,63,3,2,0,29,25,3,0
2010,0,6,49,0,34,44,11,24,38,24,63,3,2,0,29,25,3,0
2011,0,7,49,0,34,44,11,24,38,23,63,3,2,0,29,25,3,0
2012,0,7,49,0,34,44,11,24,38,23,63,3,2,0,29,25,3,0
2013,0,7,49,0,34,44,11,24,38,23,63,3,2,0,29,25,3,0
2014,0,7,50,0,33,44,11,24,38,23,63,3,2,0,29,25,3,0
2015,0,7,50,0,33,43,11,24,38,23,63,3,2,0,30,25,3,0
2016,0,7,50,0,33,43,11,24,38,23,63,3,2,0,30,25,3,0
2017,0,7,50,0,32,42,11,25,39,23,64,3,1,0,30,25,3,0
2018,0,7,50,0,32,42,11,25,39,23,64,3,1,0,30,25,3,0
2019,0,7,50,0,32,42,11,25,39,23,64,3,1,0,30,25,3,0
2020,0,7,50,0,32,42,11,25,39,23,64,3,1,0,30,25,3,0
2021,0,7,50,0,32,42,11,25,39,23,64,3,1,0,30,25,3,0
2022,0,7,50,0,32,42,11,25,39,23,64,3,1,0,30,25,3,0
2023,0,7,49,0,32,42,11,25,40,23,64,3,1,0,30,25,3,0
2024,0,7,49,0,32,42,11,25,40,23,64,3,1,0,30,25,3,0
2025,0,7,49,0,31,43,11,24,41,23,64,3,1,0,30,25,3,0
2026,0,7,49,0,31,43,11,24,41,23,64,3,1,0,30,25,3,0
2027,0,7,49,0,31,43,11,24,41,23,64,3,1,0,30,25,3,0
2028,0,7,49,0,31,43,11,24,41,23,64,3,1,0,30,25,3,0
2029,0,8,49,0,30,43,11,24,41,23,64,3,1,0,30,25,3,0
2030,0,8,49,0,30,43,11,24,41,23,64,3,1,0,30,25,3,0
2031,0,8,49,0,30,43,11,24,41,23,64,3,1,0,30,25,3,0
2032,0,8,49,0,30,43,11,24,41,23,64,3,1,0,30,25,3,0
2033,0,8,50,0,29,44,11,24,41,23,64,3,1,0,30,24,3,0
2034,0,8,50,0,29,44,11,24,41,23,64,3,1,0,30,24,3,0
2035,0,8,50,0,29,44,11,24,41,23,64,3,1,0,30,24,3,0
2036,0,8,50,0,29,44,11,24,41,23,64,3,1,0,30,24,3,0
2037,0,8,50,0,29,44,11,24,41,23,64,3,1,0,30,24,3,0
2038,0,8,50,0,29,44,11,24,41,23,64,3,1,0,30,24,3,0
2039,0,8,50,0,29,44,11,24,41,23,64,3,1,0,30,24,3,0
2040,0,8,50,0,29,43,11,25,41,23,64,3,1,0,30,24,3,0
2041,0,8,50,0,29,43,11,25,41,23,64,3,1,0,30,24,3,0
2042,0,8,50,0,28,43,11,25,42,23,64,3,1,0,30,24,3,0
2043,0,8,50,0,28,43,11,25,43,22,64,3,1,0,30,24,3,0
2044,0,8,50,0,28,43,11,25,43,22,64,3,1,0,30,24,3,0
2045,0,8,50,0,28,43,11,25,43,22,64,3,1,0,30,24,3,0
2046,0,8,50,0,28,43,11,25,43,22,64,3,1,0,30,24,3,0
2047,0,8,50,0,28,43,11,25,44,21,64,3,1,0,30,24,3,0
2048,0,8,50,0,28,43,11,25,44,21,64,3,1,0,30,24,3,0
2049,0,8,50,0,28,43,11,26,44,21,64,3,1,0,29,24,3,0
2050,0,8,50,0,27,43,11,26,44,22,64,3,1,0,29,24,3,0
2051,0,8,50,0,27,43,11,26,44,22,64,3,1,0,29,24,3,0
2052,0,8,50,0,27,43,11,26,44,22,64,3,1,0,29,24,3,0
2053,0,8,50,0,27,43,11,26,44,22,64,3,1,0,29,24,3,0
2054,0,8,50,0,27,43,11,26,44,22,64,3,1,0,29,24,3,0
2055,0,8,50,0,27,43,11,26,44,22,64,3,1,0,29,24,3,0
2056,0,8,49,0,27,43,11,26,44,23,64,3,1,0,29,24,3,0
2057,0,8,49,0,27,43,11,26,44,23,64,3,1,0,29,24,3,0
2058,0,8,49,0,27,43,11,26,44,23,64,3,1,0,29,24,3,0
2059,0,8,49,0,27,43,11,26,44,23,64,3,1,0,29,24,3,0
2060,0,8,49,0,27,42,12,26,44,23,64,3,1,0,29,24,3,0
2061,0,8,49,0,26,42,12,26,45,23,64,3,1,0,29,24,3,0
2062,0,8,49,0,26,42,12,26,45,23,64,3,1,0,29,24,3,0
2063,0,8,49,0,26,42,12,26,45,23,64,3,1,0,29,24,3,0
2064,0,8,49,0,26,44,12,26,45,23,64,3,1,0,29,23,2,0
2065,0,8,50,0,26,44,12,26,45,22,64,3,1,0,29,23,2,0
2066,0,8,50,0,26,44,12,26,45,22,64,3,1,0,29,23,2,0
2067,0,8,50,0,26,44,12,26,45,22,64,3,1,0,29,23,2,0
2068,0,8,50,0,26,44,12,26,45,22,64,3,1,0,29,23,2,0
2069,0,8,50,0,26,43,12,26,45,22,64,3,1,0,30,23,2,0
2070,0,8,50,0,26,43,12,26,45,22,64,3,1,0,30,23,2,0
2071,0,8,50,0,25,43,12,26,46,22,64,3,1,0,30,23,2,0
2072,0,8,50,0,25,43,12,26,46,22,64,3,1,0,30,23,2,0
2073,0,8,50,0,25,43,12,26,46,22,64,3,1,0,30,23,2,0
2074,0,8,50,0,25,43,12,26,46,22,64,3,1,0,30,23,2,0
2075,0,8,51,0,24,43,12,27,46,22,63,3,1,0,30,23,2,0
2076,0,8,51,0,24,43,12,27,46,22,63,3,1,0,30,23,2,0
2077,0,8,51,0,24,43,12,27,46,22,63,3,1,0,30,23,2,0
2078,0,8,51,0,24,43,12,27,46,22,63,3,1,0,30,23,2,0
2079,0,8,51,0,25,43,11,27,46,22,63,3,1,0,30,23,2,0
2080,0,8,51,0,25,43,11,27,46,22,63,3,1,0,30,23,2,0
2081,0,8,51,0,25,43,11,27,46,22,63,3,1,0,30,23,2,0
2082,0,8,50,0,25,42,11,29,46,22,63,3,1,0,30,23,2,0
2083,0,8,50,0,25,42,11,29,46,22,63,3,1,0,30,23,2,0
2084,0,8,50,0,25,42,11,29,46,22,63,3,1,0,30,23,2,0
2085,0,8,50,0,25,42,11,29,46,22,63,3,1,0,30,23,2,0
2086,0,8,50,0,25,42,11,29,46,22,63,3,1,0,30,23,2,0
2087,0,8,50,0,25,42,11,29,46,22,63,3,1,0,30,23,2,0
2088,0,8,50,0,25,42,11,29,46,22,63,3,1,0,30,23,2,0
2089,0,8,50,0,25,42,11,29,46,22,63,3,1,0,30,23,2,0
2090,0,8,50,0,25,42,11,29,46,22,63,3,1,0,30,23,2,0
2091,0,8,50,0,25,42,11,29,46,22,63,3,1,0,30,23,2,0
2092,0,8,50,0,25,42,11,29,46,22,63,3,1,0,30,23,2,0
2093,0,8,50,0,25,42,11,29,46,22,63,3,1,0,30,23,2,0
2094,0,8,50,0,25,42,11,29,46,22,63,3,1,0,30,23,2,0
2095,0,8,50,0,25,42,11,29,46,22,63,3,1,0,30,23,2,0
2096,0,8,50,0,25,42,11,29,46,22,63,3,1,0,30,23,2,0
2097,0,8,50,0,25,42,11,29,46,22,63,3,1,0,30,23,2,0
2098,0,8,50,0,25,42,11,29,46,22,63,3,1,0,30,23,2,0
2099,0,8,50,0,25,42,11,29,46,22,63,3,1,0,30,23,2,0
2100,0,8,50,0,25,42,11,29,46,22,63,3,1,0,30,23,2,0
2101,0,9,50,0,24,42,11,29,46,22,63,3,1,0,30,23,2,0
2102,0,8,51,0,24,42,11,29,46,22,63,3,1,0,30,23,2,0
2103,0,8,51,0,24,42,11,29,46,22,63,3,1,0,30,23,2,0
2104,0,8,51,0,24,42,11,29,46,22,63,3,1,0,30,23,2,0
2105,0,8,51,0,23,43,11,29,47,22,63,3,1,0,30,22,2,0
2106,0,8,51,0,23,43,11,29,47,22,63,3,1,0,30,22,2,0
2107,0,8,51,0,23,43,11,29,47,22,63,3,1,0,30,22,2,0
2108,0,8,51,0,23,43,11,29,47,22,63,3,1,0,30,22,2,0
2109,0,8,51,0,23,43,11,29,47,22,63,3,1,0,30,22,2,0
2110,0,8,51,0,22,43,11,29,47,23,63,3,1,0,30,22,2,0
2111,0,8,51,0,22,43,11,30,47,23,63,3,1,0,30,21,2,0
2112,0,8,51,0,22,43,11,30,47,23,63,3,1,0,30,21,2,0
2113,0,8,51,0,22,43,11,30,47,23,63,3,1,0,30,21,2,0
2114,0,8,51,0,22,43,11,30,47,23,63,3,1,0,30,21,2,0
2115,0,8,51,0,22,43,11,30,47,23,63,3,1,0,30,21,2,0
2116,0,8,51,0,22,43,11,30,47,23,63,3,1,0,30,21,2,0
2117,0,9,51,0,20,43,11,30,48,23,63,3,1,0,30,21,2,0
2118,0,9,51,0,20,43,11,30,48,23,63,3,1,0,30,21,2,0
2119,0,9,51,0,20,43,11,30,48,23,63,3,1,0,30,21,2,0
2120,0,9,51,0,20,43,11,30,48,23,63,3,1,0,30,21,2,0
2121,0,9,51,0,20,43,11,30,48,23,63,3,1,0,30,21,2,0
2122,0,9,51,0,20,43,11,30,48,23,63,3,1,0,30,21,2,0
2123,0,9,51,0,20,43,11,30,48,23,63,3,1,0,30,21,2,0
2124,0,9,51,0,20,43,11,30,48,23,63,3,1,0,30,21,2,0
2125,0,9,51,0,20,43,11,30,48,23,62,3,2,0,30,21,2,0
2126,0,9,51,0,20,43,11,30,48,23,62,3,2,0,30,21,2,0
2127,0,10,51,0,19,42,12,31,48,23,62,3,2,0,29,21,2,0
2128,0,10,51,0,18,41,12,31,49,23,62,3,2,0,29,22,2,0
2129,0,10,51,0,18,41,12,32,49,23,62,3,2,0,29,21,2,0
2130,0,10,51,0,18,41,12,31,49,23,62,3,2,0,29,22,2,0
2131,0,10,51,0,18,41,12,31,49,23,62,3,2,0,29,22,2,0
2132,0,10,51,0,18,41,12,31,49,23,62,3,2,0,29,22,2,0
2133,0,10,51,0,18,41,12,31,49,23,62,3,2,0,29,22,2,0
2134,0,10,51,0,18,41,12,31,49,23,62,3,2,0,29,22,2,0
2135,0,10,52,0,18,40,12,31,49,23,62,3,2,0,28,23,2,0
2136,0,10,52,0,19,38,12,31,49,23,62,3,2,0,28,24,2,0
2137,0,10,53,0,19,38,12,31,49,23,62,3,2,0,28,23,2,0
2138,0,10,53,0,19,38,12,31,49,23,61,3,3,0,28,23,2,0
2139,0,10,53,0,19,38,12,31,49,23,61,3,3,0,28,23,2,0
2140,0,10,53,0,19,38,12,31,49,23,61,3,3,0,28,23,2,0
2141,0,10,53,0,19,38,12,31,49,23,61,3,3,0,28,23,2,0
2142,0,10,53,0,19,38,12,31,49,23,60,3,4,0,28,23,2,0
2143,0,10,54,0,18,37,12,31,50,23,60,3,4,0,28,23,2,0
2144,0,10,54,0,18,37,12,31,50,23,60,3,4,0,28,23,2,0
2145,0,10,54,0,18,37,12,31,50,23,59,3,5,0,28,23,2,0
2146,0,10,54,0,18,37,12,31,50,23,59,3,5,0,28,23,2,0
2147,0,10,54,0,19,37,11,31,50,23,59,3,5,0,28,23,2,0
2148,0,10,54,0,19,37,11,31,50,23,59,3,5,0,28,23,2,0
2149,0,10,54,0,19,37,11,31,50,23,59,3,5,0,28,23,2,0
2150,0,10,54,0,19,37,11,31,50,23,59,3,5,0,28,23,2,0
2151,0,10,54,0,19,37,11,31,50,23,59,3,5,0,28,23,2,0
2152,0,10,54,0,19,37,11,31,50,23,59,3,5,0,28,23,2,0
2153,0,10,54,0,19,37,11,31,50,23,59,3,5,0,28,23,2,0
2154,0,10,54,0,19,37,11,31,50,23,59,3,5,0,28,23,2,0
2155,0,10,54,0,19,37,11,31,50,23,59,3,5,0,28,23,2,0
2156,0,10,54,0,18,37,11,31,50,23,59,3,6,0,28,23,2,0
2157,0,11,55,0,17,35,11,32,50,22,58,3,7,0,28,24,2,0
2158,0,11,55,0,16,35,11,32,51,22,58,3,7,0,28,24,2,0
2159,0,12,54,0,14,35,9,33,52,23,55,3,10,0,30,23,2,0
2160,0,13,54,0,11,35,9,35,54,23,54,3,11,0,31,21,1,0
2161,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2162,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2163,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2164,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2165,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2166,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2167,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2168,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2169,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2170,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2171,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2172,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2173,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2174,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2175,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2176,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2177,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2178,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2179,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2180,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
2181,0,12,54,0,8,37,12,38,56,19,51,2,13,0,34,18,1,0
